zone;week;climatic_year;cum_inflow_into_reservoirs;cum_nat_inflow_into_pump-storage_reservoirs
iberian-peninsula;30;2010;374.624;6.491
iberian-peninsula;30;2011;286.395;3.843
iberian-peninsula;30;2012;270.212;5.236
iberian-peninsula;30;2013;373.229;9.511
iberian-peninsula;30;2014;419.836;11.172
iberian-peninsula;30;2015;377.624;8.134
iberian-peninsula;30;2016;445.334;19.286
iberian-peninsula;30;2017;257.693;5.904
iberian-peninsula;31;1982;259.979;3.551
iberian-peninsula;31;1983;247.072;5.835
iberian-peninsula;31;1984;313.485;6.940
iberian-peninsula;31;1985;328.809;10.005
iberian-peninsula;31;1986;286.020;7.848
iberian-peninsula;31;1987;309.411;5.311
iberian-peninsula;31;1988;425.128;14.479
iberian-peninsula;31;1989;229.228;4.607
iberian-peninsula;31;1990;310.816;5.653
iberian-peninsula;31;1991;284.504;3.714
iberian-peninsula;31;1992;250.843;3.384
iberian-peninsula;31;1993;263.366;4.072
iberian-peninsula;31;1994;278.758;5.342
iberian-peninsula;31;1995;270.644;5.880
iberian-peninsula;31;1996;405.137;10.526
iberian-peninsula;31;1997;505.869;12.640
iberian-peninsula;31;1998;393.283;9.367
iberian-peninsula;31;1999;308.400;5.673
iberian-peninsula;31;2000;240.960;4.239
iberian-peninsula;31;2001;454.085;16.955
iberian-peninsula;31;2002;212.186;2.533
iberian-peninsula;31;2003;371.399;7.967
iberian-peninsula;31;2004;309.278;7.996
iberian-peninsula;31;2005;231.868;4.984
iberian-peninsula;31;2006;278.868;5.985
iberian-peninsula;31;2007;388.736;7.597
iberian-peninsula;31;2008;251.211;6.243
iberian-peninsula;31;2009;284.479;6.424
iberian-peninsula;31;2010;361.725;8.953
iberian-peninsula;31;2011;289.514;4.105
iberian-peninsula;31;2012;273.610;5.356
iberian-peninsula;31;2013;402.314;10.193
iberian-peninsula;31;2014;392.024;9.450
iberian-peninsula;31;2015;321.788;5.114
iberian-peninsula;31;2016;422.484;12.615
iberian-peninsula;31;2017;254.397;6.077
iberian-peninsula;32;1982;289.383;3.388
iberian-peninsula;32;1983;272.507;6.806
iberian-peninsula;32;1984;277.690;6.130
iberian-peninsula;32;1985;321.385;9.311
iberian-peninsula;32;1986;288.550;6.520
iberian-peninsula;32;1987;315.010;5.160
iberian-peninsula;32;1988;362.522;7.109
iberian-peninsula;32;1989;225.224;4.637
iberian-peninsula;32;1990;310.227;5.917
iberian-peninsula;32;1991;267.906;3.927
iberian-peninsula;32;1992;222.872;2.585
iberian-peninsula;32;1993;250.693;4.772
iberian-peninsula;32;1994;273.722;5.615
iberian-peninsula;32;1995;257.181;5.555
iberian-peninsula;32;1996;401.380;9.221
iberian-peninsula;32;1997;465.240;10.859
iberian-peninsula;32;1998;354.880;7.514
iberian-peninsula;32;1999;280.971;3.148
iberian-peninsula;32;2000;241.658;6.025
iberian-peninsula;32;2001;431.773;13.933
iberian-peninsula;32;2002;236.882;5.110
iberian-peninsula;32;2003;384.588;12.809
iberian-peninsula;32;2004;293.000;4.199
iberian-peninsula;32;2005;220.244;3.630
iberian-peninsula;32;2006;264.946;5.193
iberian-peninsula;32;2007;369.361;3.957
iberian-peninsula;32;2008;251.562;6.188
iberian-peninsula;32;2009;276.095;5.649
iberian-peninsula;32;2010;355.164;6.777
iberian-peninsula;32;2011;294.321;4.221
iberian-peninsula;32;2012;261.636;5.244
iberian-peninsula;32;2013;374.876;8.248
iberian-peninsula;32;2014;382.275;9.151
iberian-peninsula;32;2015;356.547;5.024
iberian-peninsula;32;2016;425.526;14.344
iberian-peninsula;32;2017;248.470;6.033
iberian-peninsula;33;1982;268.224;3.490
iberian-peninsula;33;1983;240.525;13.117
iberian-peninsula;33;1984;281.186;6.265
iberian-peninsula;33;1985;316.680;8.324
iberian-peninsula;33;1986;283.642;6.243
iberian-peninsula;33;1987;302.013;6.201
iberian-peninsula;33;1988;391.473;6.931
iberian-peninsula;33;1989;223.854;4.291
iberian-peninsula;33;1990;300.628;5.593
iberian-peninsula;33;1991;277.515;4.988
iberian-peninsula;33;1992;211.372;2.318
iberian-peninsula;33;1993;238.189;3.576
iberian-peninsula;33;1994;256.245;4.031
iberian-peninsula;33;1995;298.536;5.634
iberian-peninsula;33;1996;387.683;6.447
iberian-peninsula;33;1997;408.838;8.756
iberian-peninsula;33;1998;377.452;7.702
iberian-peninsula;33;1999;263.020;3.303
iberian-peninsula;33;2000;257.395;5.601
iberian-peninsula;33;2001;409.314;15.087
iberian-peninsula;33;2002;231.242;6.609
iberian-peninsula;33;2003;346.567;12.405
iberian-peninsula;33;2004;285.084;3.790
iberian-peninsula;33;2005;246.928;5.042
iberian-peninsula;33;2006;274.931;6.333
iberian-peninsula;33;2007;367.599;4.882
iberian-peninsula;33;2008;247.936;5.286
iberian-peninsula;33;2009;294.229;5.073
iberian-peninsula;33;2010;327.156;4.035
iberian-peninsula;33;2011;317.777;5.655
iberian-peninsula;33;2012;254.217;4.509
iberian-peninsula;33;2013;392.375;8.227
iberian-peninsula;33;2014;392.082;7.584
iberian-peninsula;33;2015;287.602;4.501
iberian-peninsula;33;2016;405.371;13.596
iberian-peninsula;33;2017;243.601;5.902
iberian-peninsula;34;1982;262.375;4.748
iberian-peninsula;34;1983;259.053;5.563
iberian-peninsula;34;1984;322.726;5.865
iberian-peninsula;34;1985;318.621;10.242
iberian-peninsula;34;1986;281.001;6.021
iberian-peninsula;34;1987;300.856;6.314
iberian-peninsula;34;1988;383.552;7.085
iberian-peninsula;34;1989;260.408;4.970
iberian-peninsula;34;1990;301.307;5.838
iberian-peninsula;34;1991;284.459;5.273
iberian-peninsula;34;1992;221.342;2.773
iberian-peninsula;34;1993;245.044;4.041
iberian-peninsula;34;1994;292.022;5.149
iberian-peninsula;34;1995;264.837;4.037
iberian-peninsula;34;1996;370.915;6.650
iberian-peninsula;34;1997;409.444;10.205
iberian-peninsula;34;1998;366.055;5.927
iberian-peninsula;34;1999;268.193;5.219
iberian-peninsula;34;2000;246.232;4.826
iberian-peninsula;34;2001;393.722;8.878
iberian-peninsula;34;2002;311.368;7.402
iberian-peninsula;34;2003;312.304;10.336
iberian-peninsula;34;2004;272.689;3.558
iberian-peninsula;34;2005;240.965;5.008
iberian-peninsula;34;2006;316.656;1.586
iberian-peninsula;34;2007;309.502;3.579
iberian-peninsula;34;2008;287.722;5.202
iberian-peninsula;34;2009;301.185;6.094
iberian-peninsula;34;2010;345.366;6.613
iberian-peninsula;34;2011;309.652;5.929
iberian-peninsula;34;2012;257.381;4.885
iberian-peninsula;34;2013;366.802;7.967
iberian-peninsula;34;2014;377.416;4.405
iberian-peninsula;34;2015;296.005;4.584
iberian-peninsula;34;2016;398.281;12.945
iberian-peninsula;34;2017;241.045;6.023
iberian-peninsula;35;1982;332.389;5.776
iberian-peninsula;35;1983;370.587;5.217
iberian-peninsula;35;1984;271.272;3.989
iberian-peninsula;35;1985;312.941;11.845
iberian-peninsula;35;1986;271.240;3.181
iberian-peninsula;35;1987;281.543;5.842
iberian-peninsula;35;1988;367.372;7.048
iberian-peninsula;35;1989;254.593;5.086
iberian-peninsula;35;1990;322.431;5.544
iberian-peninsula;35;1991;291.337;4.964
iberian-peninsula;35;1992;186.231;2.551
iberian-peninsula;35;1993;205.137;3.518
iberian-peninsula;35;1994;280.884;5.160
iberian-peninsula;35;1995;358.891;5.513
iberian-peninsula;35;1996;377.948;7.446
iberian-peninsula;35;1997;432.192;12.456
iberian-peninsula;35;1998;374.738;7.175
iberian-peninsula;35;1999;267.973;5.782
iberian-peninsula;35;2000;273.058;3.325
iberian-peninsula;35;2001;433.066;11.548
iberian-peninsula;35;2002;291.551;3.611
iberian-peninsula;35;2003;348.541;5.880
iberian-peninsula;35;2004;309.271;5.535
iberian-peninsula;35;2005;250.225;5.225
iberian-peninsula;35;2006;262.845;4.013
iberian-peninsula;35;2007;324.693;4.342
iberian-peninsula;35;2008;278.453;5.225
iberian-peninsula;35;2009;306.344;6.170
iberian-peninsula;35;2010;353.148;7.480
iberian-peninsula;35;2011;298.872;3.540
iberian-peninsula;35;2012;248.331;5.374
iberian-peninsula;35;2013;375.266;5.364
iberian-peninsula;35;2014;415.151;6.182
iberian-peninsula;35;2015;360.586;4.800
iberian-peninsula;35;2016;406.355;10.993
iberian-peninsula;35;2017;252.762;5.926
iberian-peninsula;36;1982;324.316;3.620
iberian-peninsula;36;1983;396.762;9.492
iberian-peninsula;36;1984;333.046;4.976
iberian-peninsula;36;1985;322.319;6.643
iberian-peninsula;36;1986;287.749;5.244
iberian-peninsula;36;1987;291.402;5.825
iberian-peninsula;36;1988;382.079;6.787
iberian-peninsula;36;1989;226.795;4.018
iberian-peninsula;36;1990;328.957;5.078
iberian-peninsula;36;1991;287.393;2.856
iberian-peninsula;36;1992;189.574;4.727
iberian-peninsula;36;1993;270.508;3.473
iberian-peninsula;36;1994;283.803;6.720
iberian-peninsula;36;1995;287.848;8.545
iberian-peninsula;36;1996;380.788;8.445
iberian-peninsula;36;1997;481.356;8.971
iberian-peninsula;36;1998;364.319;7.331
iberian-peninsula;36;1999;274.847;7.043
iberian-peninsula;36;2000;297.743;5.692
iberian-peninsula;36;2001;409.798;12.419
iberian-peninsula;36;2002;273.584;7.884
iberian-peninsula;36;2003;389.778;10.872
iberian-peninsula;36;2004;278.018;3.419
iberian-peninsula;36;2005;246.556;5.423
iberian-peninsula;36;2006;301.175;5.395
iberian-peninsula;36;2007;341.475;5.598
iberian-peninsula;36;2008;271.513;3.633
iberian-peninsula;36;2009;294.839;6.304
iberian-peninsula;36;2010;358.978;8.903
iberian-peninsula;36;2011;301.720;3.752
iberian-peninsula;36;2012;260.527;5.043
iberian-peninsula;36;2013;385.182;6.372
iberian-peninsula;36;2014;417.324;7.517
iberian-peninsula;36;2015;332.389;3.460
iberian-peninsula;36;2016;387.869;8.668
iberian-peninsula;36;2017;208.640;3.518
iberian-peninsula;37;1982;302.981;4.379
iberian-peninsula;37;1983;339.211;4.881
iberian-peninsula;37;1984;335.614;6.082
iberian-peninsula;37;1985;342.441;8.248
iberian-peninsula;37;1986;302.073;26.236
iberian-peninsula;37;1987;320.064;5.872
iberian-peninsula;37;1988;349.273;3.933
iberian-peninsula;37;1989;811.130;16.563
iberian-peninsula;37;1990;292.994;5.336
iberian-peninsula;37;1991;305.337;4.695
iberian-peninsula;37;1992;270.647;6.050
iberian-peninsula;37;1993;296.733;14.535
iberian-peninsula;37;1994;291.817;9.825
iberian-peninsula;37;1995;274.515;2.177
iberian-peninsula;37;1996;630.190;15.025
iberian-peninsula;37;1997;493.336;10.453
iberian-peninsula;37;1998;362.256;3.898
iberian-peninsula;37;1999;295.030;7.589
iberian-peninsula;37;2000;342.666;5.660
iberian-peninsula;37;2001;412.764;9.205
iberian-peninsula;37;2002;239.593;3.597
iberian-peninsula;37;2003;355.069;6.296
iberian-peninsula;37;2004;271.623;4.045
iberian-peninsula;37;2005;271.201;3.961
iberian-peninsula;37;2006;284.695;7.349
iberian-peninsula;37;2007;344.060;5.850
iberian-peninsula;37;2008;270.665;3.097
iberian-peninsula;37;2009;288.569;6.526
iberian-peninsula;37;2010;363.273;8.511
iberian-peninsula;37;2011;301.257;3.699
iberian-peninsula;37;2012;264.657;5.331
iberian-peninsula;37;2013;376.497;5.075
iberian-peninsula;37;2014;386.913;6.965
iberian-peninsula;37;2015;345.110;31.061
iberian-peninsula;37;2016;389.194;7.823
iberian-peninsula;37;2017;235.282;4.896
iberian-peninsula;38;1982;291.899;5.081
iberian-peninsula;38;1983;361.962;9.181
iberian-peninsula;38;1984;334.101;5.702
iberian-peninsula;38;1985;338.102;6.785
iberian-peninsula;38;1986;324.132;10.082
iberian-peninsula;38;1987;317.882;6.227
iberian-peninsula;38;1988;354.888;3.907
iberian-peninsula;38;1989;267.557;6.534
iberian-peninsula;38;1990;310.007;4.262
iberian-peninsula;38;1991;290.347;3.422
iberian-peninsula;38;1992;269.000;2.432
iberian-peninsula;38;1993;265.023;2.994
iberian-peninsula;38;1994;275.360;5.723
iberian-peninsula;38;1995;249.265;10.465
iberian-peninsula;38;1996;307.831;9.182
iberian-peninsula;38;1997;593.098;18.973
iberian-peninsula;38;1998;368.857;7.124
iberian-peninsula;38;1999;389.974;42.698
iberian-peninsula;38;2000;302.388;5.633
iberian-peninsula;38;2001;372.908;9.303
iberian-peninsula;38;2002;248.880;12.791
iberian-peninsula;38;2003;390.579;5.927
iberian-peninsula;38;2004;292.722;4.843
iberian-peninsula;38;2005;235.639;3.208
iberian-peninsula;38;2006;444.012;8.465
iberian-peninsula;38;2007;361.171;4.783
iberian-peninsula;38;2008;299.355;6.160
iberian-peninsula;38;2009;317.019;3.455
iberian-peninsula;38;2010;316.283;4.177
iberian-peninsula;38;2011;330.231;5.018
iberian-peninsula;38;2012;281.189;5.257
iberian-peninsula;38;2013;373.695;6.176
iberian-peninsula;38;2014;399.319;23.984
iberian-peninsula;38;2015;425.716;6.614
iberian-peninsula;38;2016;308.667;9.118
iberian-peninsula;38;2017;232.706;3.903
iberian-peninsula;39;1982;298.247;13.105
iberian-peninsula;39;1983;339.384;9.573
iberian-peninsula;39;1984;315.707;4.779
iberian-peninsula;39;1985;352.811;5.092
iberian-peninsula;39;1986;339.403;11.652
iberian-peninsula;39;1987;335.048;16.734
iberian-peninsula;39;1988;343.163;6.087
iberian-peninsula;39;1989;302.161;6.007
iberian-peninsula;39;1990;285.796;3.137
iberian-peninsula;39;1991;246.880;1.948
iberian-peninsula;39;1992;245.805;5.886
iberian-peninsula;39;1993;371.568;14.717
iberian-peninsula;39;1994;360.767;10.356
iberian-peninsula;39;1995;237.939;2.515
iberian-peninsula;39;1996;274.824;5.990
iberian-peninsula;39;1997;452.045;12.983
iberian-peninsula;39;1998;316.182;22.065
iberian-peninsula;39;1999;304.683;25.625
iberian-peninsula;39;2000;269.913;2.741
iberian-peninsula;39;2001;291.616;2.735
iberian-peninsula;39;2002;224.048;6.295
iberian-peninsula;39;2003;461.296;9.108
iberian-peninsula;39;2004;312.367;6.042
iberian-peninsula;39;2005;253.279;4.452
iberian-peninsula;39;2006;365.552;3.770
iberian-peninsula;39;2007;330.232;4.637
iberian-peninsula;39;2008;298.694;6.307
iberian-peninsula;39;2009;350.453;4.293
iberian-peninsula;39;2010;302.440;3.639
iberian-peninsula;39;2011;331.734;4.055
iberian-peninsula;39;2012;269.119;9.547
iberian-peninsula;39;2013;371.105;6.813
iberian-peninsula;39;2014;345.135;12.604
iberian-peninsula;39;2015;395.699;3.717
iberian-peninsula;39;2016;322.216;4.619
iberian-peninsula;39;2017;249.998;4.250
iberian-peninsula;40;1982;325.410;14.634
iberian-peninsula;40;1983;325.739;5.396
iberian-peninsula;40;1984;369.002;27.773
iberian-peninsula;40;1985;372.509;5.656
iberian-peninsula;40;1986;1186.903;23.250
iberian-peninsula;40;1987;438.074;57.218
iberian-peninsula;40;1988;382.920;5.543
iberian-peninsula;40;1989;278.758;5.019
iberian-peninsula;40;1990;341.734;12.295
iberian-peninsula;40;1991;271.430;4.998
iberian-peninsula;40;1992;249.262;1.089
iberian-peninsula;40;1993;484.171;108.826
iberian-peninsula;40;1994;610.464;18.628
iberian-peninsula;40;1995;260.294;2.896
iberian-peninsula;40;1996;317.808;4.063
iberian-peninsula;40;1997;595.699;18.345
iberian-peninsula;40;1998;295.674;12.913
iberian-peninsula;40;1999;334.842;59.388
iberian-peninsula;40;2000;258.436;2.035
iberian-peninsula;40;2001;316.711;3.983
iberian-peninsula;40;2002;226.300;44.677
iberian-peninsula;40;2003;296.356;5.026
iberian-peninsula;40;2004;345.180;26.463
iberian-peninsula;40;2005;232.407;2.932
iberian-peninsula;40;2006;502.861;76.375
iberian-peninsula;40;2007;335.675;7.780
iberian-peninsula;40;2008;311.393;5.160
iberian-peninsula;40;2009;509.482;8.439
iberian-peninsula;40;2010;289.880;19.421
iberian-peninsula;40;2011;306.553;4.343
iberian-peninsula;40;2012;228.653;3.833
iberian-peninsula;40;2013;380.440;2.297
iberian-peninsula;40;2014;349.002;14.969
iberian-peninsula;40;2015;439.764;34.282
iberian-peninsula;40;2016;364.530;5.280
iberian-peninsula;40;2017;251.302;7.149
iberian-peninsula;41;1982;384.772;31.424
iberian-peninsula;41;1983;311.846;5.027
iberian-peninsula;41;1984;554.748;28.031
iberian-peninsula;41;1985;361.148;5.513
iberian-peninsula;41;1986;440.927;9.340
iberian-peninsula;41;1987;699.485;22.671
iberian-peninsula;41;1988;383.308;15.170
iberian-peninsula;41;1989;278.065;6.484
iberian-peninsula;41;1990;691.883;21.239
iberian-peninsula;41;1991;220.704;10.569
iberian-peninsula;41;1992;367.823;14.563
iberian-peninsula;41;1993;690.450;120.115
iberian-peninsula;41;1994;470.361;5.910
iberian-peninsula;41;1995;250.963;3.231
iberian-peninsula;41;1996;400.661;14.807
iberian-peninsula;41;1997;388.354;11.681
iberian-peninsula;41;1998;296.156;6.616
iberian-peninsula;41;1999;307.142;57.185
iberian-peninsula;41;2000;288.881;9.759
iberian-peninsula;41;2001;320.868;7.820
iberian-peninsula;41;2002;232.068;36.120
iberian-peninsula;41;2003;329.732;4.150
iberian-peninsula;41;2004;363.358;44.448
iberian-peninsula;41;2005;259.429;4.375
iberian-peninsula;41;2006;511.367;80.816
iberian-peninsula;41;2007;321.259;4.218
iberian-peninsula;41;2008;261.962;6.754
iberian-peninsula;41;2009;269.303;10.090
iberian-peninsula;41;2010;323.998;21.773
iberian-peninsula;41;2011;310.309;4.901
iberian-peninsula;41;2012;199.510;4.158
iberian-peninsula;41;2013;359.883;10.850
iberian-peninsula;41;2014;344.299;4.945
iberian-peninsula;41;2015;365.780;15.662
iberian-peninsula;41;2016;372.547;5.279
iberian-peninsula;41;2017;256.122;5.085
iberian-peninsula;42;1982;492.734;24.301
iberian-peninsula;42;1983;323.325;11.166
iberian-peninsula;42;1984;487.771;27.177
iberian-peninsula;42;1985;393.991;6.675
iberian-peninsula;42;1986;618.546;10.133
iberian-peninsula;42;1987;828.575;99.652
iberian-peninsula;42;1988;312.056;16.911
iberian-peninsula;42;1989;259.854;7.797
iberian-peninsula;42;1990;402.019;23.647
iberian-peninsula;42;1991;242.068;6.985
iberian-peninsula;42;1992;446.692;14.151
iberian-peninsula;42;1993;1003.720;115.297
iberian-peninsula;42;1994;697.897;26.345
iberian-peninsula;42;1995;260.052;4.094
iberian-peninsula;42;1996;340.299;11.308
iberian-peninsula;42;1997;411.279;33.624
iberian-peninsula;42;1998;313.596;9.316
iberian-peninsula;42;1999;317.484;68.220
iberian-peninsula;42;2000;298.814;2.217
iberian-peninsula;42;2001;343.166;26.253
iberian-peninsula;42;2002;310.832;47.913
iberian-peninsula;42;2003;454.866;19.486
iberian-peninsula;42;2004;383.285;63.206
iberian-peninsula;42;2005;311.189;3.703
iberian-peninsula;42;2006;497.640;79.129
iberian-peninsula;42;2007;463.927;8.986
iberian-peninsula;42;2008;262.400;6.662
iberian-peninsula;42;2009;284.834;10.817
iberian-peninsula;42;2010;455.262;18.641
iberian-peninsula;42;2011;318.248;5.133
iberian-peninsula;42;2012;272.534;18.814
iberian-peninsula;42;2013;388.768;13.634
iberian-peninsula;42;2014;460.480;97.691
iberian-peninsula;42;2015;366.722;22.835
iberian-peninsula;42;2016;439.545;25.935
iberian-peninsula;42;2017;263.189;5.265
iberian-peninsula;43;1982;913.135;34.483
iberian-peninsula;43;1983;321.711;7.880
iberian-peninsula;43;1984;344.162;22.760
iberian-peninsula;43;1985;353.958;3.205
iberian-peninsula;43;1986;467.853;13.779
iberian-peninsula;43;1987;511.185;59.375
iberian-peninsula;43;1988;245.780;15.386
iberian-peninsula;43;1989;268.218;12.719
iberian-peninsula;43;1990;479.942;29.808
iberian-peninsula;43;1991;309.032;6.704
iberian-peninsula;43;1992;433.375;23.855
iberian-peninsula;43;1993;856.110;100.360
iberian-peninsula;43;1994;794.435;38.585
iberian-peninsula;43;1995;307.325;18.729
iberian-peninsula;43;1996;320.855;4.403
iberian-peninsula;43;1997;510.391;31.803
iberian-peninsula;43;1998;274.245;4.603
iberian-peninsula;43;1999;675.129;95.642
iberian-peninsula;43;2000;418.691;7.829
iberian-peninsula;43;2001;429.778;31.378
iberian-peninsula;43;2002;361.177;68.202
iberian-peninsula;43;2003;436.822;19.253
iberian-peninsula;43;2004;379.140;50.942
iberian-peninsula;43;2005;243.631;0.955
iberian-peninsula;43;2006;577.679;76.728
iberian-peninsula;43;2007;419.710;5.824
iberian-peninsula;43;2008;239.707;12.812
iberian-peninsula;43;2009;236.208;11.289
iberian-peninsula;43;2010;331.552;17.300
iberian-peninsula;43;2011;393.232;23.659
iberian-peninsula;43;2012;347.751;11.491
iberian-peninsula;43;2013;656.970;71.760
iberian-peninsula;43;2014;456.190;30.711
iberian-peninsula;43;2015;348.664;29.029
iberian-peninsula;43;2016;423.701;25.501
iberian-peninsula;43;2017;203.065;11.676
iberian-peninsula;44;1982;475.918;31.275
iberian-peninsula;44;1983;300.571;26.933
iberian-peninsula;44;1984;413.748;71.075
